,votes,user_id,name,average_stars,review_count,type
8289,"{'funny': 0, 'useful': 4, 'cool': 0}",Of50-b8ZDT2JWsh7PLWObQ,Rachel,4.33,6,user
8290,"{'funny': 3, 'useful': 1, 'cool': 2}",C00VprCohNUXB0--QSvOkA,Joe,3.379999999999999,8,user
8291,"{'funny': 3, 'useful': 33, 'cool': 5}",2tp-HNEeKyM11oj3R2w35w,Pamela,3.169999999999999,6,user
8292,"{'funny': 0, 'useful': 1, 'cool': 0}",P-l8pDd9emfckMGsrGr-Mw,Bernice,5.0,3,user
8293,"{'funny': 5, 'useful': 10, 'cool': 2}",mRz3u9ZkZhRzDkPWqRfqCg,Bruce,3.299999999999999,42,user
8294,"{'funny': 0, 'useful': 1, 'cool': 1}",goAE2ObZKtNLnmmEyJShIA,Jerry,4.75,5,user
8295,"{'funny': 46, 'useful': 93, 'cool': 78}",G9S9bK91t1gZjzoWKDdX0Q,Jackie,4.03,67,user
8296,"{'funny': 1, 'useful': 4, 'cool': 2}",R0XRmWrZyZJ-e1uTUeL4AQ,Natasha,5.0,4,user
8297,"{'funny': 10, 'useful': 24, 'cool': 13}",MeW7EayKaYi7eYx3MHjfOQ,David,4.0,12,user
8298,"{'funny': 0, 'useful': 0, 'cool': 0}",mA-7ol53a2RrfsS0oM5mEQ,Jake,3.5,2,user
8299,"{'funny': 0, 'useful': 2, 'cool': 0}",wbBq_kJzLMkjGh8tLBmlVw,AJ,5.0,1,user
8300,"{'funny': 4, 'useful': 7, 'cool': 3}",4LiJSPGXlWEwMoOGu4nQog,Jacque,4.2,5,user
8301,"{'funny': 0, 'useful': 7, 'cool': 0}",tUsqwupQ5oGg02Ybxz4n0Q,Karla,4.0,5,user
8302,"{'funny': 0, 'useful': 1, 'cool': 0}",or_0LbQFiyA5LtPietdZtg,Tim,5.0,1,user
8303,"{'funny': 321, 'useful': 577, 'cool': 476}",PCiFgXlpRpkYyMISX2uajg,Nathalie,3.879999999999999,210,user
8304,"{'funny': 42, 'useful': 75, 'cool': 56}",6uNeagh9ljbwV8XRUn_cYA,Nick,4.53,34,user
8305,"{'funny': 84, 'useful': 256, 'cool': 131}",V7pppn-r6tL_Yb2_msQQFw,Robert,3.96,190,user
8306,"{'funny': 0, 'useful': 0, 'cool': 0}",EBUPheB9KgbBtXKvEnZhpg,Henry,4.33,3,user
8307,"{'funny': 3, 'useful': 5, 'cool': 3}",ZNhbbfdUy9g9dGCXumGEqg,Michael,3.319999999999999,19,user
8308,"{'funny': 1, 'useful': 1, 'cool': 1}",rIPRarmwppHRqP8NHjnknA,James,3.0,2,user
8309,"{'funny': 0, 'useful': 0, 'cool': 0}",q6-Tf04-LpDKiXzAQxAJGw,William,5.0,2,user
8310,"{'funny': 0, 'useful': 0, 'cool': 0}",08W2WYMtjwrf8rGmJlQPrw,Angie,4.0,1,user
8311,"{'funny': 0, 'useful': 4, 'cool': 0}",mzYyC-luKIXtC2nmqbWpcQ,Justin,5.0,6,user
8312,"{'funny': 2, 'useful': 9, 'cool': 5}",zLby_60B6MjtqBXtI-OXjw,First,5.0,7,user
8313,"{'funny': 0, 'useful': 0, 'cool': 0}",Q2aC1f5F7f_OVCEnIkMjEg,Cassi,5.0,1,user
8314,"{'funny': 0, 'useful': 22, 'cool': 7}",SgO0iOV2-VuUiXbcm3WywA,Katherine,4.25,12,user
8315,"{'funny': 2, 'useful': 3, 'cool': 0}",1UNVkOFT781fSOL9fuNyig,dennis,3.399999999999999,6,user
8316,"{'funny': 1, 'useful': 8, 'cool': 3}",7_ZhEUnA-ymFeBObvs40Fw,Laura,4.179999999999999,11,user
8317,"{'funny': 18, 'useful': 60, 'cool': 11}",m9ReH1VQIj-5FZEGsirw7A,Logan,3.22,69,user
8318,"{'funny': 0, 'useful': 1, 'cool': 0}",BcZAdSQQDJDSJe77MeUqAA,Alyssa,4.5,2,user
8319,"{'funny': 0, 'useful': 1, 'cool': 0}",-YajQUo9WA1n7A1w8nic8g,John,2.0,4,user
8320,"{'funny': 1, 'useful': 7, 'cool': 3}",92fY2LVLtkeCwZRyEn-7CA,Caitlyn,3.149999999999999,13,user
8321,"{'funny': 2, 'useful': 14, 'cool': 5}",-6VXEHyZ9s0JFMQnVwbsPA,Kate,4.37,35,user
8322,"{'funny': 0, 'useful': 1, 'cool': 0}",ZJ6FOCYaKjHOTsPpvBwc6A,Staci,5.0,3,user
8323,"{'funny': 0, 'useful': 5, 'cool': 1}",x2-p_C2F9ZtYnxEE7LNVNQ,Phillip,5.0,2,user
8324,"{'funny': 0, 'useful': 1, 'cool': 0}",5WiiBh4qvXKU5hEK5KCDEw,Brandon,1.0,1,user
8325,"{'funny': 11, 'useful': 43, 'cool': 22}",k_sY1_dt3qYtiKj6SOYTuw,Mala,3.109999999999999,47,user
8326,"{'funny': 20, 'useful': 94, 'cool': 32}",G1Z8pJknZjl8Ey0p7_QJJA,Gretchen,3.64,123,user
8327,"{'funny': 0, 'useful': 0, 'cool': 0}",7vmwVpUMX-LqzzUM0gD1zA,Karol,4.0,1,user
8328,"{'funny': 0, 'useful': 2, 'cool': 0}",UuPESEH8DNWiGR2mvsltcA,Michelle,4.33,3,user
8329,"{'funny': 1, 'useful': 1, 'cool': 1}",W1Z7T5trNCMaFgl0LIHGFA,Carlos,4.5,2,user
8330,"{'funny': 0, 'useful': 4, 'cool': 0}",A3rVURmKXK41bJVkleOmKw,Antonia,4.669999999999999,3,user
8331,"{'funny': 2, 'useful': 10, 'cool': 0}",_h2h6TX5xhhWFIPMnpMd3g,Nick,3.799999999999999,20,user
8332,"{'funny': 18, 'useful': 89, 'cool': 41}",wiefsZpIGt3b4ijUwsC4Jw,Stephanie,3.649999999999999,93,user
8333,"{'funny': 22, 'useful': 95, 'cool': 52}",CHnSp6logJJND0Tx86LTgA,Jennifer,4.589999999999999,32,user
8334,"{'funny': 2, 'useful': 1, 'cool': 0}",TueVojT4EFXd1lIoP6L-VA,Steve,1.0,5,user
8335,"{'funny': 19, 'useful': 47, 'cool': 18}",p2Xyd03tpgBxlSdOW9kxyg,Dipesh,3.77,125,user
8336,"{'funny': 166, 'useful': 309, 'cool': 205}",5QIRfDmbYhVv7xDeiw4p3w,Cheryl,3.35,194,user
8337,"{'funny': 8, 'useful': 26, 'cool': 13}",FB55Uv-1QYD-FaNeND1n3Q,isabelle,3.759999999999999,49,user
8338,"{'funny': 0, 'useful': 1, 'cool': 0}",yZjK443FYeBJXmtB8HxrHQ,Melissa,1.0,1,user
8339,"{'funny': 6, 'useful': 25, 'cool': 13}",GwP7klR69owmP-y1XCuSsg,Tony,4.36,14,user
8340,"{'funny': 1, 'useful': 9, 'cool': 1}",dGfOZWZbYaoTlFiW8EnAFw,A.,4.75,5,user
8341,"{'funny': 0, 'useful': 9, 'cool': 0}",yNBEe_mvR4Nz_-rBOWHFRw,Brian,3.669999999999999,9,user
8342,"{'funny': 1, 'useful': 23, 'cool': 0}",6yczX7PIXjwPmXYiIrxD9g,Ian,4.429999999999999,7,user
8343,"{'funny': 26, 'useful': 92, 'cool': 28}",XpGvGOoYerIZxUu1oBXY0g,Fred,3.72,134,user
8344,"{'funny': 307, 'useful': 658, 'cool': 505}",I37ejvLDijHdqv6YOoVmIg,Robert,3.1,235,user
8345,"{'funny': 2, 'useful': 10, 'cool': 4}",PafEpwXURSsAqX9bQqLWbw,Kandis,4.419999999999999,13,user
8346,"{'funny': 5, 'useful': 1, 'cool': 0}",wHuNShghOlL4qaH9m9RgPg,Javier,3.5,4,user
8347,"{'funny': 0, 'useful': 9, 'cool': 0}",9tAH3Vl312bwk6Yw0cnP0w,Chris,3.73,11,user
8348,"{'funny': 11, 'useful': 83, 'cool': 17}",j9Dkw4Bp1oBB-n2_-cQzUQ,Christy,4.219999999999999,37,user
8349,"{'funny': 0, 'useful': 0, 'cool': 0}",ZVkaYRCTFSSt-Ch9uwigOQ,Jacob,4.0,2,user
8350,"{'funny': 3, 'useful': 6, 'cool': 1}",6yzWWYM5ZBGRKZS-8I3EQQ,Sean,4.669999999999999,7,user
8351,"{'funny': 2, 'useful': 6, 'cool': 3}",QXOYXX71lKuNLnDst0WevQ,Momo,4.19,16,user
8352,"{'funny': 9, 'useful': 58, 'cool': 13}",z-JC1S58qaW8WNiOzUh_TA,Chad,4.309999999999999,48,user
8353,"{'funny': 0, 'useful': 1, 'cool': 1}",qBXazAAyYi5OZUL7lBxHvw,Diann,5.0,2,user
8354,"{'funny': 694, 'useful': 1308, 'cool': 1119}",r3dmBXh49sDkjiXjsswMdg,O,3.629999999999999,246,user
8355,"{'funny': 2, 'useful': 3, 'cool': 0}",fCrETXpDvnS7HL_6CJ4yog,Wiley,4.0,6,user
8356,"{'funny': 0, 'useful': 9, 'cool': 2}",jt0M38z-ID2ja3nILJ2bXw,Curtis,4.2,16,user
8357,"{'funny': 0, 'useful': 4, 'cool': 1}",pOJGHzbexL5aYCRNRbkStg,Pete,3.5,2,user
8358,"{'funny': 2, 'useful': 4, 'cool': 0}",p9-0l9USi1X9BzJcT7undQ,Ms.,3.169999999999999,7,user
8359,"{'funny': 29, 'useful': 69, 'cool': 26}",z1tNqF5qJRpibGj-9_r9Ew,Nora,3.689999999999999,152,user
8360,"{'funny': 0, 'useful': 7, 'cool': 0}",beKlmyoDlGIMI4It65QX9w,CC,4.12,8,user
8361,"{'funny': 0, 'useful': 0, 'cool': 0}",f5m8x0MLzLXbIAWQR2q5bw,Ken,5.0,1,user
8362,"{'funny': 1, 'useful': 0, 'cool': 0}",USEf2W11duEn7rczy9Nl_w,Char,5.0,3,user
8363,"{'funny': 0, 'useful': 0, 'cool': 0}",94ZFeI7CgTg9J9MZsVooWQ,Kevin,3.799999999999999,5,user
8364,"{'funny': 1, 'useful': 6, 'cool': 5}",iqqNn0htkAXBxqOyTRZYGg,Nikki,3.56,9,user
8365,"{'funny': 0, 'useful': 0, 'cool': 1}",bxnSb0_eryUbhJtEhQ0F0Q,nicki,4.2,7,user
8366,"{'funny': 0, 'useful': 0, 'cool': 0}",TyTCB76NspLVU4MafzVogw,Panchali,3.0,2,user
8367,"{'funny': 0, 'useful': 1, 'cool': 1}",3tVcT7W64u_IHlqRaUyfpg,Brian,5.0,2,user
8368,"{'funny': 1, 'useful': 1, 'cool': 0}",wYR7FnSAK0N03UPSt6Q9kA,Donna,5.0,1,user
8369,"{'funny': 1, 'useful': 3, 'cool': 2}",7rjO61IsgxdRBTLstKoxog,Thais,4.25,5,user
8370,"{'funny': 1, 'useful': 13, 'cool': 0}",bGi0Gm8Qr4BIhw75UullkQ,Shane,3.48,23,user
8371,"{'funny': 8, 'useful': 75, 'cool': 67}",TesxON7K0d-OY4N5QAfArg,Virginia,4.469999999999999,19,user
8372,"{'funny': 46, 'useful': 171, 'cool': 132}",7z9MSWnykbUkt-ktyAvY9A,Kevin,4.059999999999999,96,user
8373,"{'funny': 137, 'useful': 214, 'cool': 97}",6G8vLJUi1Ees2qC3RGA3Nw,Dean-Ryan,3.24,83,user
8374,"{'funny': 323, 'useful': 860, 'cool': 421}",QNlNjDHxj1uonlkxuaJVOg,James,3.319999999999999,345,user
8375,"{'funny': 0, 'useful': 8, 'cool': 3}",UVnU2e7f5S9_9GK-_cZTFw,Fred,4.4,5,user
8376,"{'funny': 1, 'useful': 3, 'cool': 2}",kIICyT8b5MJanNVqjToI4A,Gary,5.0,2,user
8377,"{'funny': 0, 'useful': 0, 'cool': 0}",_8u1TZwjpp3Gq3ME3O9l7g,Ashley,1.0,1,user
8378,"{'funny': 0, 'useful': 0, 'cool': 1}",G7zTW847fYdNtdtQfCGVpA,Alain,5.0,1,user
8379,"{'funny': 1, 'useful': 2, 'cool': 2}",_cqVj_WeSeNmYnI6_GM4bQ,Greg,4.669999999999999,9,user
8380,"{'funny': 3, 'useful': 25, 'cool': 2}",_2f_uvYsEti96IfiTmDpOQ,Michael,4.15,63,user
8381,"{'funny': 0, 'useful': 4, 'cool': 0}",J9B3YCJZwi392PYYhWc0xw,Ryan,4.429999999999999,7,user
8382,"{'funny': 2, 'useful': 10, 'cool': 3}",KRA54Y_PCVYTrrZ4eTUzBA,Coreen,3.359999999999999,11,user
8383,"{'funny': 1, 'useful': 3, 'cool': 1}",NY4lNQlbjiJep32bOp6FUg,Carmen,4.669999999999999,3,user
8384,"{'funny': 10, 'useful': 37, 'cool': 23}",0BBO-d1_Dr16Tc55x--ejA,Smiley,3.689999999999999,16,user
8385,"{'funny': 2, 'useful': 4, 'cool': 1}",VrGqukNqZYBUMV74PMQWgg,Chris,4.25,8,user
8386,"{'funny': 125, 'useful': 335, 'cool': 171}",QeW2E8e3rsgzrY9YdRpOOg,Andrew,4.12,127,user
8387,"{'funny': 16, 'useful': 57, 'cool': 27}",JSq38lWav5u3zIsdL9Bb6w,AJ,3.799999999999999,50,user
8388,"{'funny': 0, 'useful': 1, 'cool': 0}",sNfkI6qnPQ0ZYRRbMeQm8w,Matthew,3.0,3,user
8389,"{'funny': 1, 'useful': 0, 'cool': 0}",PDDR7mCaO7YHUB8rfMzztA,Nathan,3.919999999999999,12,user
8390,"{'funny': 2, 'useful': 0, 'cool': 0}",MB8Qf8gP1Irt6zCc0SRuSQ,Steven,4.71,8,user
8391,"{'funny': 0, 'useful': 2, 'cool': 0}",RSaEMAeVHlKdkEjD2mtHAg,Edward,4.33,3,user
8392,"{'funny': 0, 'useful': 4, 'cool': 3}",pIJ0H6pL90hHfSVYw6R8Sw,Cam,3.5,3,user
8393,"{'funny': 1, 'useful': 1, 'cool': 1}",dptMPpMR2gC2vxxrH57b4w,Miles,4.5,4,user
8394,"{'funny': 1, 'useful': 3, 'cool': 0}",lfFwpp50RxXwyqLJVZFTRg,Kate,5.0,3,user
8395,"{'funny': 1, 'useful': 1, 'cool': 0}",PEaZGw_k2QJ4ByrzpaEZLQ,Alexa,3.0,2,user
8396,"{'funny': 0, 'useful': 0, 'cool': 0}",5JVblj78DcqoxmMEQZx1Ng,lance,5.0,2,user
8397,"{'funny': 0, 'useful': 0, 'cool': 0}",IJlg6DJ0p8MlIV0ZyKWmUQ,Rob,5.0,1,user
8398,"{'funny': 0, 'useful': 1, 'cool': 0}",RkcFYB1wcMHOhSugOsZwZQ,Jimmy,5.0,1,user
8399,"{'funny': 39, 'useful': 97, 'cool': 55}",ykqvLh7uPq6_7OEvoSnU-Q,Katie,3.74,58,user
8400,"{'funny': 7, 'useful': 31, 'cool': 11}",rnAjFiW2lG7-LCxb419iDQ,Lee,3.25,24,user
8401,"{'funny': 0, 'useful': 0, 'cool': 0}",UopNb0Y8aH6a8K96zrk0bg,Cory,5.0,2,user
8402,"{'funny': 0, 'useful': 0, 'cool': 0}",z77QqdVsjLjJRaixsZmMdQ,Kent,1.0,1,user
8403,"{'funny': 0, 'useful': 2, 'cool': 1}",7UCG64WvFfALilt5fepV_g,Karen,5.0,2,user
8404,"{'funny': 1, 'useful': 2, 'cool': 1}",UBDVtuz7TNgb-KsQqQRQ8w,Larry,5.0,2,user
8405,"{'funny': 0, 'useful': 3, 'cool': 1}",s7DNZCdyZFUza-KcbSRqWA,Tammy,4.0,1,user
8406,"{'funny': 36, 'useful': 93, 'cool': 21}",TCEqENMcnIjsBCjlI_Stzg,Mike,3.89,204,user
8407,"{'funny': 1, 'useful': 4, 'cool': 1}",hOWhwCVkWbDdNubfmSUGiw,Gail,4.33,3,user
8408,"{'funny': 0, 'useful': 7, 'cool': 3}",9WBBdIZ1fPkda3HqG2maDQ,Jennifer,4.0,3,user
8409,"{'funny': 2, 'useful': 2, 'cool': 0}",p9CZUSMSj0KJAjAMcL_OKA,Bob,1.0,2,user
8410,"{'funny': 11, 'useful': 55, 'cool': 12}",2SCViG5YGt-VKkX2jsVphw,Brandon,3.35,37,user
8411,"{'funny': 0, 'useful': 1, 'cool': 0}",CGv3ba-IwcxuaS159LIOmw,Robyn,3.669999999999999,3,user
8412,"{'funny': 0, 'useful': 1, 'cool': 0}",eBSVkXldoA9lw2wYNJ3wyg,Jessica,1.0,2,user
8413,"{'funny': 4, 'useful': 21, 'cool': 7}",hE0kxT6wQRGobvVjjWKBww,Jeff,3.6,20,user
8414,"{'funny': 0, 'useful': 1, 'cool': 2}",u9zRQO9ZfHafKXDcWOHZMQ,Tessa,5.0,2,user
8415,"{'funny': 5, 'useful': 10, 'cool': 3}",HuhcAGGVttdAg1oyuK4E5A,Angela,3.919999999999999,24,user
8416,"{'funny': 9, 'useful': 49, 'cool': 17}",28MSq7NWzcLCGYXkX2p9KQ,Lady,3.529999999999999,32,user
8417,"{'funny': 0, 'useful': 1, 'cool': 0}",2MUHb24xkiQFqM4hpjLU_w,Nicole,3.0,2,user
8418,"{'funny': 10, 'useful': 33, 'cool': 22}",G-_l9cBff45Aknkvkdp9xw,John,3.56,27,user
8419,"{'funny': 6, 'useful': 18, 'cool': 5}",cEKF9-1q9W2or6tyGT_qUA,Jim,3.609999999999999,84,user
8420,"{'funny': 0, 'useful': 2, 'cool': 1}",Q4Yy0RkFVtyqsYig8dyg3w,Theresa,3.0,2,user
8421,"{'funny': 51, 'useful': 232, 'cool': 111}",Sd05iBM7b7zvCBI7_jsB5Q,Tiffany,3.609999999999999,226,user
8422,"{'funny': 0, 'useful': 2, 'cool': 0}",-u-z-4_xLgYx5kX6H_mm0g,Sheila,1.5,2,user
8423,"{'funny': 0, 'useful': 0, 'cool': 0}",MKv_8YH2jurCI1KRLBP4PA,Gretchen,5.0,1,user
8424,"{'funny': 28, 'useful': 94, 'cool': 30}",ngUqhGZTsBEp2JTkqc4cNA,Britt,3.56,90,user
8425,"{'funny': 0, 'useful': 0, 'cool': 0}",OWOqtbHzO75-l3eSTj05MA,Angie,5.0,1,user
8426,"{'funny': 4, 'useful': 11, 'cool': 2}",Jh6njgabQDbeHnG3kexJyw,ashley,2.399999999999999,5,user
8427,"{'funny': 1, 'useful': 7, 'cool': 2}",gPOgSUYf3-YC-uRJI0CmMA,Becky,1.0,1,user
8428,"{'funny': 13, 'useful': 79, 'cool': 31}",XVx-k_c_NG9NNewgoKk5Qg,Fikriye,3.529999999999999,43,user
8429,"{'funny': 1, 'useful': 10, 'cool': 3}",8zqUB0FuCtZ6KtH7DYXoFw,Rick,3.31,26,user
8430,"{'funny': 3, 'useful': 11, 'cool': 8}",so31CK4ggkbO9L2LbGjUHA,Andy,4.0,1,user
8431,"{'funny': 283, 'useful': 541, 'cool': 295}",5BUY3vy_usul8ijpimTr3Q,Hannah,4.15,227,user
8432,"{'funny': 0, 'useful': 5, 'cool': 0}",NqZ_YptHqZ8qtEj6FYd0Ow,Robin,3.0,2,user
8433,"{'funny': 6, 'useful': 5, 'cool': 0}",js3dCw3Sv6ZUcdfqJw6GAw,Torsten,5.0,4,user
8434,"{'funny': 1, 'useful': 10, 'cool': 3}",02SmyhfYo1QtMQrC4T2Z4Q,Amy,3.62,9,user
8435,"{'funny': 1, 'useful': 5, 'cool': 1}",VPVHihYwrlvzx_o_gLtk5A,Tanya,4.0,6,user
8436,"{'funny': 1, 'useful': 4, 'cool': 1}",P5ZUVdI7TmJXnqQGM5KTxg,Buster,2.669999999999999,6,user
8437,"{'funny': 5, 'useful': 101, 'cool': 25}",Jc4riSibQf4xfxTQqX65Cw,sarah,4.139999999999999,73,user
8438,"{'funny': 0, 'useful': 5, 'cool': 0}",ixcdEEPKh9vx0VZ4IaMHXg,Wendy,5.0,2,user
8439,"{'funny': 16, 'useful': 42, 'cool': 5}",TEGWADXt1VA1832jbVtSqA,Katie,3.52,21,user
8440,"{'funny': 5, 'useful': 34, 'cool': 10}",cO_VgMYp7xs9v114Bf2gxA,Marlena,3.77,48,user
8441,"{'funny': 0, 'useful': 0, 'cool': 0}",CN5RvYw3MUhBRS4PTejf3A,katie,4.0,2,user
8442,"{'funny': 0, 'useful': 6, 'cool': 2}",DmTiFfB9pLbF_QvKx_03fQ,Rachel,4.879999999999999,9,user
8443,"{'funny': 0, 'useful': 1, 'cool': 1}",050100laeiBF_2rANXvZlA,Bryan,5.0,3,user
8444,"{'funny': 15, 'useful': 27, 'cool': 24}",N_o8Yhuw1afXs20jBcU9Sw,Tiffany,3.85,20,user
8445,"{'funny': 0, 'useful': 2, 'cool': 1}",GKLLr7IQyycrfAtduvOR2A,Brian,2.33,6,user
8446,"{'funny': 5, 'useful': 20, 'cool': 0}",K2eG-tq94AOFgOHlui2_gw,Kat,3.549999999999999,33,user
8447,"{'funny': 3, 'useful': 22, 'cool': 9}",4AHJijaCB4Sevv7MgX6ajQ,David B,3.529999999999999,15,user
8448,"{'funny': 4, 'useful': 15, 'cool': 7}",jilzpqYoFO-gM3dMt2BvvQ,James,4.049999999999999,41,user
8449,"{'funny': 0, 'useful': 4, 'cool': 1}",OCgLVBZL5I-d4cyM4fzXYA,Jill,4.07,14,user
8450,"{'funny': 3, 'useful': 16, 'cool': 5}",oV_KwsciGrw09NLuh56xlw,Leroy,3.149999999999999,13,user
8451,"{'funny': 0, 'useful': 5, 'cool': 1}",oAP-2t32g3ZUtLcNF3X09w,Travis,4.4,5,user
8452,"{'funny': 0, 'useful': 0, 'cool': 0}",W5klqSNCdx3GUdsrveCrzQ,Clipper,5.0,2,user
8453,"{'funny': 23, 'useful': 159, 'cool': 66}",vvfhesrS6w92stOhRy3XJA,J,3.379999999999999,115,user
8454,"{'funny': 1, 'useful': 1, 'cool': 0}",AOEDI89ztozTG7o4vYxsXg,Cynthia,4.0,3,user
8455,"{'funny': 0, 'useful': 11, 'cool': 4}",fL9qw4HaSEXyNz_dkmvW-Q,Desiree,4.08,15,user
8456,"{'funny': 0, 'useful': 2, 'cool': 2}",mTwVXV1jlPffTRjtDwV-ZA,Nicole,5.0,2,user
8457,"{'funny': 2, 'useful': 10, 'cool': 3}",AeViEDV-ZsYWaL3nRNzfwg,Dee,4.379999999999999,8,user
8458,"{'funny': 0, 'useful': 0, 'cool': 0}",3rp6DjEK0FC-zdDeoij1ew,Wahiba,3.0,2,user
8459,"{'funny': 0, 'useful': 0, 'cool': 0}",Umu9xCNj-6c_BGr0PE2TCw,Justin,5.0,1,user
8460,"{'funny': 0, 'useful': 2, 'cool': 0}",fnQdP_xOFqti0TQ5xgj2uQ,Manuel,4.169999999999999,6,user
8461,"{'funny': 0, 'useful': 0, 'cool': 0}",LSzLPnF0H8aZJWfkOPX0rA,Larissa,5.0,2,user
8462,"{'funny': 298, 'useful': 617, 'cool': 439}",sK_C69S9cEtLIIvv9OFCsw,Greg,3.97,492,user
8463,"{'funny': 4, 'useful': 25, 'cool': 1}",mrjmuL-roHvGF_KJNkhG5Q,Michael,3.46,24,user
8464,"{'funny': 0, 'useful': 1, 'cool': 0}",8_kscayjjEfRBpZShXBGgA,Monique,3.0,2,user
8465,"{'funny': 0, 'useful': 30, 'cool': 5}",4i4grJsSI-vPyJAOFzVCnw,A,4.24,17,user
8466,"{'funny': 768, 'useful': 1148, 'cool': 932}",xt8iR1kTQKxbBc6tvYZxqg,Steph,3.839999999999999,269,user
8467,"{'funny': 24, 'useful': 66, 'cool': 7}",Nz6Qv5ZCkFsSWW0OMNhAMQ,Raquel,3.0,45,user
8468,"{'funny': 0, 'useful': 3, 'cool': 1}",yb7Mw3Re7ChTCMhjw6B5lw,Bryan,1.5,2,user
8469,"{'funny': 36, 'useful': 58, 'cool': 36}",JBIEDde9JAUSG50jqo8JnQ,Jacky,3.879999999999999,130,user
8470,"{'funny': 0, 'useful': 0, 'cool': 0}",A49G25QA2D_wOco4x3T5eA,dean,5.0,1,user
8471,"{'funny': 1, 'useful': 10, 'cool': 1}",6tNuTWlgotBCXuVR62E1Dw,Jesse,3.529999999999999,18,user
8472,"{'funny': 3, 'useful': 5, 'cool': 2}",5ABgADSO9_hwsJnCdua16w,Rebecca,4.0,5,user
8473,"{'funny': 0, 'useful': 3, 'cool': 0}",VeyC7wTfvjkQiVh5YQ3Bog,Berenise,4.0,3,user
8474,"{'funny': 0, 'useful': 1, 'cool': 0}",HvTcoZA6ZuWzgRBO6PVAbQ,Megan,4.4,5,user
8475,"{'funny': 1, 'useful': 2, 'cool': 0}",RAmw2v-njCpGiatQidJLkw,Robbie,3.0,1,user
8476,"{'funny': 24, 'useful': 105, 'cool': 28}",IAZt6MmGAkybHg7hu8OEhg,Kara,3.24,17,user
8477,"{'funny': 0, 'useful': 3, 'cool': 1}",O5XLHIXuBWMtnL-4GOy2pQ,wendie,3.25,4,user
8478,"{'funny': 1, 'useful': 6, 'cool': 1}",5zaMcUsvsRnjHvK2FbuFMA,Philip,2.669999999999999,3,user
8479,"{'funny': 1, 'useful': 3, 'cool': 1}",cZWYisGrQIuN7Guez4KGjQ,K,3.2,5,user
8480,"{'funny': 10, 'useful': 22, 'cool': 5}",E_iq3fgY8y__4rBCQnabzA,C,4.25,24,user
8481,"{'funny': 3, 'useful': 4, 'cool': 1}",oRPRWzJel4pFBmERDIBMaw,Christian,3.22,9,user
8482,"{'funny': 0, 'useful': 9, 'cool': 1}",wwhSXWNL8GgmtvxhhTBVnQ,LeaDawn,4.669999999999999,5,user
8483,"{'funny': 0, 'useful': 4, 'cool': 0}",d1TsU7jgZkL-FnLH8rMgIw,Lisa,4.33,9,user
8484,"{'funny': 15, 'useful': 58, 'cool': 42}",g374Je0Ap5ibNTy2-tQk5w,Julie,4.099999999999999,20,user
8485,"{'funny': 7, 'useful': 20, 'cool': 11}",lW5EvI7QuRbLI2noMNrrxg,Jordan,3.27,22,user
8486,"{'funny': 0, 'useful': 1, 'cool': 0}",9Ji_zIR62hZ_saPeAcJZ5Q,Kyle,3.5,2,user
8487,"{'funny': 0, 'useful': 1, 'cool': 0}",7D6am_X5g_jcSwU6_mUivA,Gerald,4.0,2,user
8488,"{'funny': 0, 'useful': 0, 'cool': 0}",MB_xLQQohP60SKbrYS8jQg,dano,5.0,2,user
8489,"{'funny': 0, 'useful': 1, 'cool': 0}",be4sQETBHHzqdM_qc6mDlA,Sylvia,1.0,5,user
8490,"{'funny': 0, 'useful': 1, 'cool': 0}",ayVYKbAmPOfCB-y63zNnqw,Jan,5.0,4,user
8491,"{'funny': 9, 'useful': 33, 'cool': 5}",jXL7amHRTaxGMgbnT0xU8w,Jennifer,3.5,23,user
8492,"{'funny': 45, 'useful': 158, 'cool': 96}",kpFx1hEnRUg4fk6D1APRjQ,Billy,4.03,135,user
8493,"{'funny': 0, 'useful': 3, 'cool': 0}",_gkdU1nMbm-4ZcfwYimeAg,edith,5.0,3,user
8494,"{'funny': 0, 'useful': 0, 'cool': 0}",hF6WXVdAsAzhBkoCYIFVbg,John,2.0,2,user
8495,"{'funny': 5, 'useful': 23, 'cool': 12}",Gj3XMqr11B8Nrjniltm94Q,Brian,3.68,47,user
8496,"{'funny': 0, 'useful': 3, 'cool': 0}",kDLEelN_Haz2rJcygeXzcg,RaNetta,1.0,2,user
8497,"{'funny': 0, 'useful': 0, 'cool': 0}",c10-vMDNqbRVYcM4nrhfpw,Val,4.0,1,user
8498,"{'funny': 0, 'useful': 1, 'cool': 3}",m50nuf-XEX-_ShIBeqbLaw,Rachel,4.419999999999999,13,user
8499,"{'funny': 46, 'useful': 115, 'cool': 72}",-m8qsQKy9jAw8gTVdu83IQ,Jayme,3.419999999999999,66,user
8500,"{'funny': 0, 'useful': 2, 'cool': 1}",vegaZFPIxGvZjGXqIyzzsQ,Jon,4.33,3,user
8501,"{'funny': 0, 'useful': 2, 'cool': 0}",3zKEbqfFPod7pfDIMC6MMA,amy,3.169999999999999,7,user
8502,"{'funny': 0, 'useful': 7, 'cool': 1}",XSWRrHrMRWdkgtVXVA2C6g,Jen,2.43,7,user
8503,"{'funny': 77, 'useful': 54, 'cool': 31}",3NANNETz5moZ2hQjGOZAUg,Panochey,4.53,32,user
